Time [s]	Drucki Ch.  1(Target)[mbar]	Drucki Ch.  1(Read)[mbar]	Drucki Ch.  2(Target)[mbar]	Drucki Ch.  2(Read)[mbar]	Drucki Ch.  3(Target)[mbar]	Drucki Ch.  3(Read)[mbar]	Drucki Ch.  4(Target)[mbar]	Drucki Ch.  4(Read)[mbar]	
2494.3730	0.0000	1.3066	132.0000	131.9981	0.0000	0.2796	0.0000	2.4558	
2494.4730	0.0000	1.2988	132.0000	132.0605	0.0000	0.2796	0.0000	2.4558	
2494.5730	0.0000	1.2988	132.0000	132.1229	0.0000	0.2796	0.0000	2.5295	
2494.6730	0.0000	1.2988	132.0000	132.0605	0.0000	0.2106	0.0000	2.5295	
2494.7730	0.0000	1.2988	132.0000	131.9981	0.0000	0.2796	0.0000	2.5295	
2494.8730	0.0000	1.2909	132.0000	132.0605	0.0000	0.2106	0.0000	2.4558	
2494.9730	0.0000	1.2988	132.0000	132.0605	0.0000	0.2796	0.0000	2.5295	
2495.0730	0.0000	1.2988	132.0000	132.0605	0.0000	0.2796	0.0000	2.4558	
2495.1730	0.0000	1.2909	132.0000	132.0605	0.0000	0.2106	0.0000	2.4558	
2495.2730	0.0000	1.2988	132.0000	132.0605	0.0000	0.2796	0.0000	2.4558	
2495.3730	0.0000	1.3066	132.0000	131.9981	0.0000	0.2106	0.0000	2.4558	
2495.4730	0.0000	1.2988	132.0000	132.0605	0.0000	0.3487	0.0000	2.5295	
2495.5730	0.0000	1.2988	132.0000	131.9981	0.0000	0.2796	0.0000	2.4558	
2495.6730	0.0000	1.2988	132.0000	132.0605	0.0000	0.2106	0.0000	2.5295	
2495.7730	0.0000	1.2988	132.0000	132.0605	0.0000	0.2106	0.0000	2.5295	
2495.8730	0.0000	1.3066	132.0000	132.1229	0.0000	0.2796	0.0000	2.4558	
2495.9730	0.0000	1.3066	132.0000	132.0605	0.0000	0.2796	0.0000	2.4558	
2496.0730	0.0000	1.2988	132.0000	132.0605	0.0000	0.2796	0.0000	2.5295	
2496.1730	0.0000	1.2909	132.0000	132.0605	0.0000	0.2796	0.0000	2.4558	
2496.2730	0.0000	1.2988	132.0000	131.9981	0.0000	0.2106	0.0000	2.4558	
2496.3730	0.0000	1.3066	132.0000	132.0605	0.0000	0.2106	0.0000	2.5295	
2496.4730	0.0000	1.2988	132.0000	132.0605	0.0000	0.2106	0.0000	2.3820	
2496.5730	0.0000	1.3066	132.0000	132.0605	0.0000	0.2796	0.0000	2.4558	
2496.6730	0.0000	1.2909	132.0000	132.0605	0.0000	0.3487	0.0000	2.4558	
2496.7730	0.0000	1.2909	132.0000	132.0605	0.0000	0.3487	0.0000	2.5295	
2496.8730	0.0000	1.2909	132.0000	131.9981	0.0000	0.2796	0.0000	2.5295	
2496.9730	0.0000	1.3066	132.0000	132.0605	0.0000	0.2796	0.0000	2.5295	
2497.0730	0.0000	1.2909	132.0000	132.0605	0.0000	0.2796	0.0000	2.4558	
2497.1730	0.0000	1.2988	132.0000	132.0605	0.0000	0.3487	0.0000	2.4558	
2497.2730	0.0000	1.2988	132.0000	131.9981	0.0000	0.3487	0.0000	2.5295	
2497.3730	0.0000	1.2909	132.0000	131.9981	0.0000	0.2796	0.0000	2.5295	
2497.4730	0.0000	1.2988	132.0000	132.0605	0.0000	0.2796	0.0000	2.3820	
2497.5730	0.0000	1.2988	132.0000	132.0605	0.0000	0.2796	0.0000	2.4558	
2497.6730	0.0000	1.3066	132.0000	132.0605	0.0000	0.3487	0.0000	2.5295	
2497.7730	0.0000	1.3066	132.0000	132.0605	0.0000	0.2796	0.0000	2.4558	
2497.8730	0.0000	1.2988	132.0000	132.0605	0.0000	0.2796	0.0000	2.4558	
2497.9730	0.0000	1.2988	132.0000	131.9981	0.0000	0.3487	0.0000	2.5295	
2498.0730	0.0000	1.2988	132.0000	131.9981	0.0000	0.2796	0.0000	2.5295	
2498.1730	0.0000	1.2988	132.0000	132.0605	0.0000	0.2796	0.0000	2.4558	
2498.2730	0.0000	1.2988	132.0000	132.0605	0.0000	0.2796	0.0000	2.5295	
2498.3730	0.0000	1.3066	132.0000	131.9981	0.0000	0.2796	0.0000	2.4558	
2498.4730	0.0000	1.2988	132.0000	131.9357	0.0000	0.2796	0.0000	2.5295	
2498.5730	0.0000	1.2909	132.0000	132.0605	0.0000	0.2796	0.0000	2.5295	
2498.6730	0.0000	1.3066	132.0000	132.0605	0.0000	0.2106	0.0000	2.5295	
2498.7730	0.0000	1.2988	132.0000	131.9981	0.0000	0.2796	0.0000	2.5295	
2498.8730	0.0000	1.2988	132.0000	131.9981	0.0000	0.2796	0.0000	2.4558	
2498.9730	0.0000	1.2988	132.0000	132.0605	0.0000	0.2796	0.0000	2.4558	
2499.0730	0.0000	1.2909	132.0000	131.9981	0.0000	0.3487	0.0000	2.4558	
2499.1730	0.0000	1.2988	132.0000	132.0605	0.0000	0.2106	0.0000	2.3820	
2499.2730	0.0000	1.2988	132.0000	132.0605	0.0000	0.2796	0.0000	2.4558	
2499.3730	0.0000	1.3066	132.0000	132.1229	0.0000	0.2796	0.0000	2.5295	
2499.4730	0.0000	1.3066	132.0000	132.0605	0.0000	0.2796	0.0000	2.5295	
2499.5730	0.0000	1.3066	132.0000	132.0605	0.0000	0.2796	0.0000	2.4558	
2499.6730	0.0000	1.3066	132.0000	132.1229	0.0000	0.2796	0.0000	2.4558	
2499.7730	0.0000	1.2988	132.0000	132.0605	0.0000	0.2796	0.0000	2.4558	
2499.8730	0.0000	1.3066	132.0000	132.0605	0.0000	0.2796	0.0000	2.4558	
2499.9730	0.0000	1.3066	132.0000	132.1229	0.0000	0.2796	0.0000	2.4558	
2500.0730	0.0000	1.2988	132.0000	132.0605	0.0000	0.2796	0.0000	2.5295	
2500.1730	0.0000	1.2988	132.0000	132.0605	0.0000	0.2796	0.0000	2.4558	
2500.2730	0.0000	1.2988	132.0000	132.1229	0.0000	0.2796	0.0000	2.4558	
2500.3730	0.0000	1.2909	132.0000	132.0605	0.0000	0.2106	0.0000	2.4558	
2500.4730	0.0000	1.3066	132.0000	131.9981	0.0000	0.2796	0.0000	2.5295	
2500.5730	0.0000	1.2988	132.0000	132.0605	0.0000	0.2796	0.0000	2.5295	
2500.6730	0.0000	1.3066	132.0000	132.0605	0.0000	0.3487	0.0000	2.4558	
2500.7730	0.0000	1.3066	132.0000	132.0605	0.0000	0.2106	0.0000	2.4558	
2500.8730	0.0000	1.3066	132.0000	132.0605	0.0000	0.2796	0.0000	2.4558	
2500.9730	0.0000	1.3066	132.0000	132.0605	0.0000	0.3487	0.0000	2.4558	
2501.0730	0.0000	1.2988	132.0000	132.0605	0.0000	0.3487	0.0000	2.4558	
2501.1730	0.0000	1.2988	132.0000	132.0605	0.0000	0.2796	0.0000	2.5295	
2501.2730	0.0000	1.2988	132.0000	131.9981	0.0000	0.2796	0.0000	2.4558	
2501.3730	0.0000	1.2988	132.0000	131.9981	0.0000	0.2796	0.0000	2.4558	
2501.4730	0.0000	1.3066	132.0000	132.0605	0.0000	0.2796	0.0000	2.4558	
2501.5730	0.0000	1.3066	132.0000	132.0605	0.0000	0.3487	0.0000	2.4558	
2501.6730	0.0000	1.2988	132.0000	132.0605	0.0000	0.3487	0.0000	2.4558	
2501.7730	0.0000	1.2988	132.0000	132.0605	0.0000	0.2796	0.0000	2.4558	
2501.8730	0.0000	1.3066	132.0000	132.1229	0.0000	0.3487	0.0000	2.5295	
2501.9730	0.0000	1.2988	132.0000	132.0605	0.0000	0.3487	0.0000	2.4558	
2502.0730	0.0000	1.3066	132.0000	132.0605	0.0000	0.3487	0.0000	2.4558	
2502.1730	0.0000	1.3066	132.0000	131.9981	0.0000	0.2796	0.0000	2.4558	
2502.2730	0.0000	1.3066	132.0000	132.0605	0.0000	0.2796	0.0000	2.4558	
2502.3730	0.0000	1.3066	132.0000	132.0605	0.0000	0.2796	0.0000	2.3820	
2502.4730	0.0000	1.3066	132.0000	132.0605	0.0000	0.2796	0.0000	2.4558	
2502.5730	0.0000	1.3066	132.0000	132.1229	0.0000	0.2796	0.0000	2.4558	
2502.6730	0.0000	1.2988	132.0000	132.0605	0.0000	0.3487	0.0000	2.4558	
2502.7730	0.0000	1.3066	132.0000	132.0605	0.0000	0.2796	0.0000	2.4558	
2502.8730	0.0000	1.2988	132.0000	131.9981	0.0000	0.2796	0.0000	2.4558	
2502.9730	0.0000	1.3066	132.0000	132.0605	0.0000	0.3487	0.0000	2.4558	
2503.0730	0.0000	1.3066	132.0000	132.0605	0.0000	0.3487	0.0000	2.4558	
2503.1730	0.0000	1.3145	132.0000	132.0605	0.0000	0.3487	0.0000	2.4558	
2503.2730	0.0000	1.3066	132.0000	132.0605	0.0000	0.2796	0.0000	2.4558	
2503.3730	0.0000	1.3066	132.0000	131.9981	0.0000	0.2796	0.0000	2.4558	
2503.4730	0.0000	1.3145	132.0000	131.9981	0.0000	0.3487	0.0000	2.4558	
2503.5730	0.0000	1.3066	132.0000	132.0605	0.0000	0.3487	0.0000	2.3820	
2503.6730	0.0000	1.3066	132.0000	131.9981	0.0000	0.3487	0.0000	2.3820	
2503.7730	0.0000	1.3066	132.0000	132.0605	0.0000	0.2106	0.0000	2.4558	
2503.8730	0.0000	1.2988	132.0000	131.9981	0.0000	0.2106	0.0000	2.4558	
2503.9730	0.0000	1.3066	132.0000	131.9981	0.0000	0.2106	0.0000	2.4558	
2504.0730	0.0000	1.2988	132.0000	132.0605	0.0000	0.3487	0.0000	2.5295	
2504.1730	0.0000	1.3066	132.0000	132.0605	0.0000	0.2106	0.0000	2.5295	
2504.2730	0.0000	1.2988	132.0000	131.9981	0.0000	0.2796	0.0000	2.4558	
2504.3730	0.0000	1.2988	132.0000	132.0605	0.0000	0.2796	0.0000	2.4558	
2504.4730	0.0000	1.2909	132.0000	131.9981	0.0000	0.2106	0.0000	2.4558	
2504.5730	0.0000	1.3066	132.0000	132.0605	0.0000	0.2796	0.0000	2.4558	
2504.6730	0.0000	1.3066	132.0000	132.1229	0.0000	0.2796	0.0000	2.4558	
2504.7730	0.0000	1.3066	132.0000	132.0605	0.0000	0.3487	0.0000	2.4558	
2504.8730	0.0000	1.2988	132.0000	131.9981	0.0000	0.2796	0.0000	2.4558	
2504.9730	0.0000	1.2988	132.0000	132.0605	0.0000	0.2796	0.0000	2.3820	
2505.0730	0.0000	1.2988	132.0000	132.0605	0.0000	0.2106	0.0000	2.3820	
2505.1730	0.0000	1.2988	132.0000	131.9981	0.0000	0.2796	0.0000	2.4558	
2505.2730	0.0000	1.2988	132.0000	132.0605	0.0000	0.2796	0.0000	2.4558	
2505.3730	0.0000	1.2988	132.0000	132.0605	0.0000	0.3487	0.0000	2.4558	
2505.4730	0.0000	1.2909	132.0000	132.0605	0.0000	0.2796	0.0000	2.3820	
2505.5730	0.0000	1.3066	132.0000	132.1229	0.0000	0.2796	0.0000	2.4558	
2505.6730	0.0000	1.2909	132.0000	131.9981	0.0000	0.2106	0.0000	2.3820	
2505.7730	0.0000	1.3066	132.0000	132.1229	0.0000	0.2796	0.0000	2.4558	
2505.8730	0.0000	1.2988	132.0000	132.0605	0.0000	0.3487	0.0000	2.3820	
2505.9730	0.0000	1.3066	132.0000	131.9981	0.0000	0.2796	0.0000	2.4558	
2506.0730	0.0000	1.3066	132.0000	132.0605	0.0000	0.2796	0.0000	2.4558	
2506.1730	0.0000	1.2988	132.0000	131.9981	0.0000	0.3487	0.0000	2.3820	
2506.2730	0.0000	1.2988	132.0000	132.0605	0.0000	0.2796	0.0000	2.4558	
2506.3730	0.0000	1.2909	132.0000	132.0605	0.0000	0.2796	0.0000	2.5295	
2506.4730	0.0000	1.2909	132.0000	132.1229	0.0000	0.3487	0.0000	2.5295	
2506.5730	0.0000	1.2988	132.0000	132.0605	0.0000	0.2796	0.0000	2.3820	
2506.6730	0.0000	1.2988	132.0000	131.9981	0.0000	0.2106	0.0000	2.4558	
2506.7730	0.0000	1.2988	132.0000	132.0605	0.0000	0.2796	0.0000	2.4558	
2506.8730	0.0000	1.3066	132.0000	132.0605	0.0000	0.2796	0.0000	2.4558	
2506.9730	0.0000	1.2909	132.0000	132.0605	0.0000	0.3487	0.0000	2.4558	
2507.0730	0.0000	1.2988	132.0000	132.0605	0.0000	0.3487	0.0000	2.4558	
2507.1730	0.0000	1.2830	132.0000	132.0605	0.0000	0.2796	0.0000	2.3820	
2507.2730	0.0000	1.2909	132.0000	132.0605	0.0000	0.2796	0.0000	2.4558	
2507.3730	0.0000	1.2988	132.0000	132.0605	0.0000	0.2106	0.0000	2.3820	
2507.4730	0.0000	1.2909	132.0000	132.0605	0.0000	0.2796	0.0000	2.4558	
2507.5730	0.0000	1.2988	132.0000	131.9981	0.0000	0.3487	0.0000	2.4558	
2507.6730	0.0000	1.2909	132.0000	132.0605	0.0000	0.2796	0.0000	2.4558	
2507.7730	0.0000	1.2988	132.0000	132.0605	0.0000	0.3487	0.0000	2.4558	
2507.8730	0.0000	1.2988	132.0000	132.0605	0.0000	0.2796	0.0000	2.3820	
2507.9730	0.0000	1.2909	132.0000	132.0605	0.0000	0.2796	0.0000	2.3820	
2508.0730	0.0000	1.2988	132.0000	131.9981	0.0000	0.2796	0.0000	2.3083	
2508.1730	0.0000	1.2909	132.0000	132.0605	0.0000	0.2796	0.0000	2.3820	
2508.2730	0.0000	1.2909	132.0000	132.0605	0.0000	0.3487	0.0000	2.3820	
2508.3730	0.0000	1.2830	132.0000	131.9981	0.0000	0.2796	0.0000	2.4558	
2508.4730	0.0000	1.2988	132.0000	132.0605	0.0000	0.3487	0.0000	2.3820	
2508.5730	0.0000	1.3066	132.0000	132.0605	0.0000	0.2796	0.0000	2.4558	
2508.6730	0.0000	1.2909	132.0000	132.0605	0.0000	0.3487	0.0000	2.4558	
2508.7730	0.0000	1.2988	132.0000	132.0605	0.0000	0.3487	0.0000	2.4558	
2508.8730	0.0000	1.2830	132.0000	132.1229	0.0000	0.3487	0.0000	2.3820	
2508.9730	0.0000	1.2909	132.0000	132.0605	0.0000	0.2796	0.0000	2.3820	
2509.0730	0.0000	1.3066	132.0000	132.0605	0.0000	0.3487	0.0000	2.4558	
2509.1730	0.0000	1.3145	132.0000	132.0605	0.0000	0.2796	0.0000	2.4558	
2509.2730	0.0000	1.2988	132.0000	132.0605	0.0000	0.3487	0.0000	2.3820	
2509.3730	0.0000	1.2988	132.0000	132.0605	0.0000	0.2796	0.0000	2.4558	
2509.4730	0.0000	1.2988	132.0000	132.0605	0.0000	0.2796	0.0000	2.3820	
2509.5730	0.0000	1.2988	132.0000	132.0605	0.0000	0.2796	0.0000	2.4558	
2509.6730	0.0000	1.2988	132.0000	132.0605	0.0000	0.2796	0.0000	2.4558	
2509.7730	0.0000	1.3066	132.0000	131.9981	0.0000	0.2106	0.0000	2.3820	
2509.8730	0.0000	1.2988	132.0000	132.0605	0.0000	0.2106	0.0000	2.4558	
2509.9730	0.0000	1.2988	132.0000	132.0605	0.0000	0.3487	0.0000	2.4558	
2510.0730	0.0000	1.3066	132.0000	132.0605	0.0000	0.3487	0.0000	2.4558	
2510.1730	0.0000	1.3066	132.0000	132.0605	0.0000	0.2106	0.0000	2.4558	
2510.2730	0.0000	1.3066	132.0000	131.9981	0.0000	0.2796	0.0000	2.4558	
2510.3730	0.0000	1.3066	132.0000	131.9981	0.0000	0.2796	0.0000	2.3820	
2510.4730	0.0000	1.3145	132.0000	132.0605	0.0000	0.2106	0.0000	2.4558	
2510.5730	0.0000	1.3066	132.0000	132.0605	0.0000	0.2796	0.0000	2.3820	
2510.6730	0.0000	1.3145	132.0000	132.0605	0.0000	0.2796	0.0000	2.5295	
2510.7730	0.0000	1.3145	132.0000	132.0605	0.0000	0.3487	0.0000	2.3820	
2510.8730	0.0000	1.2988	132.0000	132.0605	0.0000	0.2796	0.0000	2.4558	
2510.9730	0.0000	1.3066	132.0000	131.9981	0.0000	0.3487	0.0000	2.4558	
2511.0730	0.0000	1.2988	132.0000	132.1229	0.0000	0.3487	0.0000	2.5295	
2511.1730	0.0000	1.3066	132.0000	132.0605	0.0000	0.2796	0.0000	2.4558	
2511.2730	0.0000	1.3145	132.0000	132.1229	0.0000	0.2796	0.0000	2.3820	
2511.3730	0.0000	1.3145	132.0000	132.0605	0.0000	0.2796	0.0000	2.3820	
2511.4730	0.0000	1.3066	132.0000	132.0605	0.0000	0.3487	0.0000	2.3820	
2511.5730	0.0000	1.3066	132.0000	132.0605	0.0000	0.2796	0.0000	2.4558	
2511.6730	0.0000	1.2988	132.0000	132.0605	0.0000	0.3487	0.0000	2.4558	
2511.7730	0.0000	1.3066	132.0000	132.0605	0.0000	0.3487	0.0000	2.4558	
2511.8730	0.0000	1.3066	132.0000	131.9981	0.0000	0.2796	0.0000	2.4558	
2511.9730	0.0000	1.2988	132.0000	131.9981	0.0000	0.2796	0.0000	2.3820	
2512.0730	0.0000	1.3145	132.0000	132.0605	0.0000	0.2796	0.0000	2.3820	
2512.1730	0.0000	1.3145	132.0000	132.0605	0.0000	0.2796	0.0000	2.3083	
2512.2730	0.0000	1.3066	132.0000	131.9981	0.0000	0.2796	0.0000	2.4558	
2512.3730	0.0000	1.3145	132.0000	132.0605	0.0000	0.2796	0.0000	2.4558	
2512.4730	0.0000	1.3066	132.0000	132.0605	0.0000	0.2796	0.0000	2.4558	
2512.5730	0.0000	1.3066	132.0000	132.0605	0.0000	0.2106	0.0000	2.4558	
2512.6730	0.0000	1.3066	132.0000	131.9981	0.0000	0.2106	0.0000	2.4558	
2512.7730	0.0000	1.3066	132.0000	132.0605	0.0000	0.3487	0.0000	2.3820	
2512.8730	0.0000	1.3145	132.0000	132.0605	0.0000	0.3487	0.0000	2.5295	
2512.9730	0.0000	1.3066	132.0000	131.9981	0.0000	0.2796	0.0000	2.4558	
2513.0730	0.0000	1.3066	132.0000	132.0605	0.0000	0.2796	0.0000	2.4558	
2513.1730	0.0000	1.3066	132.0000	132.0605	0.0000	0.2796	0.0000	2.4558	
2513.2730	0.0000	1.2988	132.0000	131.9981	0.0000	0.2796	0.0000	2.4558	
2513.3730	0.0000	1.3145	132.0000	131.9981	0.0000	0.3487	0.0000	2.5295	
2513.4730	0.0000	1.3066	132.0000	132.0605	0.0000	0.2796	0.0000	2.4558	
2513.5730	0.0000	1.3066	132.0000	132.0605	0.0000	0.2796	0.0000	2.4558	
2513.6730	0.0000	1.3145	132.0000	132.0605	0.0000	0.2796	0.0000	2.4558	
2513.7730	0.0000	1.3145	132.0000	132.0605	0.0000	0.2796	0.0000	2.4558	
2513.8730	0.0000	1.2988	132.0000	132.0605	0.0000	0.2796	0.0000	2.4558	
2513.9730	0.0000	1.3145	132.0000	132.0605	0.0000	0.2796	0.0000	2.4558	
2514.0730	0.0000	1.2988	132.0000	131.9981	0.0000	0.3487	0.0000	2.4558	
2514.1730	0.0000	1.3145	132.0000	132.0605	0.0000	0.3487	0.0000	2.4558	
2514.2730	0.0000	1.3066	132.0000	131.9981	0.0000	0.2796	0.0000	2.4558	
2514.3730	0.0000	1.3066	132.0000	132.0605	0.0000	0.2796	0.0000	2.4558	
2514.4730	0.0000	1.3066	132.0000	132.0605	0.0000	0.2106	0.0000	2.5295	
2514.5730	0.0000	1.3145	132.0000	131.9981	0.0000	0.2796	0.0000	2.5295	
2514.6730	0.0000	1.3066	132.0000	132.0605	0.0000	0.2796	0.0000	2.4558	
2514.7730	0.0000	1.3066	132.0000	132.0605	0.0000	0.2796	0.0000	2.4558	
2514.8730	0.0000	1.3066	132.0000	131.9981	0.0000	0.2796	0.0000	2.4558	
2514.9730	0.0000	1.3066	132.0000	132.0605	0.0000	0.3487	0.0000	2.5295	
2515.0730	0.0000	1.2988	132.0000	132.0605	0.0000	0.2796	0.0000	2.5295	
2515.1730	0.0000	1.3066	132.0000	132.0605	0.0000	0.3487	0.0000	2.5295	
2515.2730	0.0000	1.2988	132.0000	132.0605	0.0000	0.2796	0.0000	2.4558	
2515.3730	0.0000	1.2988	132.0000	131.9981	0.0000	0.2796	0.0000	2.5295	
2515.4730	0.0000	1.2988	132.0000	131.9981	0.0000	0.3487	0.0000	2.4558	
2515.5730	0.0000	1.3145	132.0000	132.0605	0.0000	0.2796	0.0000	2.3820	
2515.6730	0.0000	1.3066	132.0000	132.0605	0.0000	0.3487	0.0000	2.4558	
2515.7730	0.0000	1.3145	132.0000	132.0605	0.0000	0.3487	0.0000	2.4558	
2515.8730	0.0000	1.3066	132.0000	132.0605	0.0000	0.3487	0.0000	2.4558	
2515.9730	0.0000	1.3066	132.0000	132.0605	0.0000	0.2796	0.0000	2.4558	
2516.0730	0.0000	1.3066	132.0000	131.9981	0.0000	0.3487	0.0000	2.5295	
2516.1730	0.0000	1.3224	132.0000	132.0605	0.0000	0.2796	0.0000	2.4558	
2516.2730	0.0000	1.2988	132.0000	132.0605	0.0000	0.2796	0.0000	2.4558	
2516.3730	0.0000	1.3066	132.0000	132.0605	0.0000	0.3487	0.0000	2.4558	
2516.4730	0.0000	1.3145	132.0000	132.0605	0.0000	0.3487	0.0000	2.4558	
2516.5730	0.0000	1.3066	132.0000	132.0605	0.0000	0.2796	0.0000	2.4558	
2516.6730	0.0000	1.2988	132.0000	131.9981	0.0000	0.2796	0.0000	2.4558	
2516.7730	0.0000	1.2988	132.0000	132.0605	0.0000	0.3487	0.0000	2.4558	
2516.8730	0.0000	1.2988	132.0000	132.0605	0.0000	0.2796	0.0000	2.5295	
2516.9730	0.0000	1.2988	132.0000	132.0605	0.0000	0.3487	0.0000	2.4558	
2517.0730	0.0000	1.2830	132.0000	132.0605	0.0000	0.3487	0.0000	2.4558	
2517.1730	0.0000	1.3066	132.0000	132.0605	0.0000	0.4177	0.0000	2.4558	
2517.2730	0.0000	1.2988	132.0000	132.0605	0.0000	0.2796	0.0000	2.3820	
2517.3730	0.0000	1.3066	132.0000	132.0605	0.0000	0.3487	0.0000	2.4558	
2517.4730	0.0000	1.3066	132.0000	132.0605	0.0000	0.2796	0.0000	2.4558	
2517.5730	0.0000	1.2988	132.0000	132.0605	0.0000	0.3487	0.0000	2.4558	
2517.6730	0.0000	1.3145	132.0000	132.1229	0.0000	0.3487	0.0000	2.5295	
2517.7730	0.0000	1.2988	132.0000	131.9981	0.0000	0.3487	0.0000	2.4558	
2517.8730	0.0000	1.3066	132.0000	131.9981	0.0000	0.3487	0.0000	2.4558	
2517.9730	0.0000	1.3066	132.0000	132.0605	0.0000	0.3487	0.0000	2.4558	
2518.0730	0.0000	1.3066	132.0000	132.0605	0.0000	0.3487	0.0000	2.4558	
2518.1730	0.0000	1.3066	132.0000	132.0605	0.0000	0.3487	0.0000	2.5295	
2518.2730	0.0000	1.3066	132.0000	132.0605	0.0000	0.2796	0.0000	2.5295	
2518.3730	0.0000	1.2988	132.0000	132.0605	0.0000	0.3487	0.0000	2.4558	
2518.4730	0.0000	1.3066	132.0000	132.0605	0.0000	0.3487	0.0000	2.5295	
2518.5730	0.0000	1.2988	132.0000	131.9981	0.0000	0.3487	0.0000	2.4558	
2518.6730	0.0000	1.3066	132.0000	132.0605	0.0000	0.3487	0.0000	2.5295	
2518.7730	0.0000	1.2988	132.0000	132.0605	0.0000	0.2796	0.0000	2.4558	
2518.8730	0.0000	1.2988	132.0000	132.0605	0.0000	0.3487	0.0000	2.4558	
2518.9730	0.0000	1.3066	132.0000	132.0605	0.0000	0.3487	0.0000	2.4558	
2519.0730	0.0000	1.2988	132.0000	131.9981	0.0000	0.2796	0.0000	2.4558	
2519.1730	0.0000	1.2988	132.0000	132.0605	0.0000	0.3487	0.0000	2.5295	
2519.2730	0.0000	1.2988	132.0000	131.9981	0.0000	0.2796	0.0000	2.5295	
2519.3730	0.0000	1.2988	132.0000	132.0605	0.0000	0.2796	0.0000	2.4558	
2519.4730	0.0000	1.3066	132.0000	131.9981	0.0000	0.2796	0.0000	2.5295	
2519.5730	0.0000	1.2988	132.0000	131.9981	0.0000	0.2796	0.0000	2.5295	
2519.6730	0.0000	1.3145	132.0000	132.0605	0.0000	0.3487	0.0000	2.4558	
2519.7730	0.0000	1.2988	132.0000	132.0605	0.0000	0.3487	0.0000	2.4558	
2519.8730	0.0000	1.3145	132.0000	131.9981	0.0000	0.2796	0.0000	2.4558	
2519.9730	0.0000	1.2988	132.0000	132.0605	0.0000	0.2796	0.0000	2.3820	
2520.0730	0.0000	1.2988	132.0000	131.9981	0.0000	0.3487	0.0000	2.5295	
2520.1730	0.0000	1.3066	132.0000	131.9981	0.0000	0.3487	0.0000	2.4558	
2520.2730	0.0000	1.3145	132.0000	131.9981	0.0000	0.3487	0.0000	2.4558	
2520.3730	0.0000	1.3066	132.0000	132.0605	0.0000	0.3487	0.0000	2.4558	
2520.4730	0.0000	1.3066	132.0000	132.0605	0.0000	0.3487	0.0000	2.5295	
2520.5730	0.0000	1.3066	132.0000	132.0605	0.0000	0.3487	0.0000	2.4558	
2520.6730	0.0000	1.2909	132.0000	132.0605	0.0000	0.3487	0.0000	2.4558	
2520.7730	0.0000	1.2988	132.0000	132.0605	0.0000	0.2796	0.0000	2.5295	
2520.8730	0.0000	1.2988	132.0000	131.9981	0.0000	0.3487	0.0000	2.4558	
2520.9730	0.0000	1.3145	132.0000	132.0605	0.0000	0.3487	0.0000	2.5295	
2521.0730	0.0000	1.3066	132.0000	132.1229	0.0000	0.3487	0.0000	2.5295	
2521.1730	0.0000	1.3066	132.0000	132.0605	0.0000	0.3487	0.0000	2.5295	
2521.2730	0.0000	1.2909	132.0000	131.9981	0.0000	0.3487	0.0000	2.4558	
2521.3730	0.0000	1.3066	132.0000	132.0605	0.0000	0.2796	0.0000	2.5295	
2521.4730	0.0000	1.2988	132.0000	132.0605	0.0000	0.3487	0.0000	2.4558	
2521.5730	0.0000	1.3066	132.0000	132.0605	0.0000	0.2796	0.0000	2.4558	
2521.6730	0.0000	1.2909	132.0000	132.0605	0.0000	0.3487	0.0000	2.4558	
2521.7730	0.0000	1.2909	132.0000	132.0605	0.0000	0.2796	0.0000	2.4558	
2521.8730	0.0000	1.2988	132.0000	132.0605	0.0000	0.3487	0.0000	2.4558	
2521.9730	0.0000	1.2988	132.0000	132.1229	0.0000	0.2796	0.0000	2.5295	
2522.0730	0.0000	1.3066	132.0000	131.9981	0.0000	0.2796	0.0000	2.4558	
2522.1730	0.0000	1.3145	132.0000	132.0605	0.0000	0.2796	0.0000	2.4558	
2522.2730	0.0000	1.2988	132.0000	131.9981	0.0000	0.2796	0.0000	2.5295	
2522.3730	0.0000	1.2988	132.0000	132.0605	0.0000	0.3487	0.0000	2.4558	
2522.4730	0.0000	1.2988	132.0000	132.0605	0.0000	0.2796	0.0000	2.4558	
2522.5730	0.0000	1.3066	132.0000	132.0605	0.0000	0.2796	0.0000	2.4558	
2522.6730	0.0000	1.2988	132.0000	132.0605	0.0000	0.3487	0.0000	2.4558	
2522.7730	0.0000	1.2988	132.0000	132.0605	0.0000	0.3487	0.0000	2.4558	
2522.8730	0.0000	1.3066	132.0000	131.9981	0.0000	0.2796	0.0000	2.4558	
2522.9730	0.0000	1.3066	132.0000	132.0605	0.0000	0.3487	0.0000	2.5295	
2523.0730	0.0000	1.3066	132.0000	132.0605	0.0000	0.3487	0.0000	2.4558	
2523.1730	0.0000	1.2988	132.0000	132.0605	0.0000	0.3487	0.0000	2.5295	
2523.2730	0.0000	1.3066	132.0000	132.0605	0.0000	0.3487	0.0000	2.4558	
2523.3730	0.0000	1.3145	132.0000	132.0605	0.0000	0.2796	0.0000	2.4558	
2523.4730	0.0000	1.2988	132.0000	131.9981	0.0000	0.3487	0.0000	2.4558	
2523.5730	0.0000	1.2988	132.0000	132.0605	0.0000	0.4177	0.0000	2.4558	
2523.6730	0.0000	1.3066	132.0000	132.0605	0.0000	0.3487	0.0000	2.5295	
