Scan Parameters

Scan Type,Standard Scan
ID,0
Stylus,Radius: 12.5 �m
Length,41000.0 um
Duration,273 sec
Resolution,0.500 um/sample
Force,1.00 mg
Measurement Range,524 um
Profile,Hills&Valleys
Display Range,Auto
R. Cursor,Pos: 100.0 um Width: 0.0 um
M. Cursor,Pos: 1900.0 um Width: 0.0 um


Scan Data

Lateral um,Raw Nanometer,
321.0,-104.52,,
321.5,-105.29,,
322.0,-105.96,,
322.5,-105.82,,
323.0,-105.26,,
323.5,-105.21,,
324.0,-105.45,,
324.5,-105.12,,
325.0,-104.50,,
325.5,-103.78,,
326.0,-103.05,,
326.5,-102.37,,
327.0,-101.77,,
327.5,-101.25,,
328.0,-100.81,,
328.5,-101.15,,
329.0,-101.88,,
329.5,-102.78,,
330.0,-103.69,,
330.5,-104.55,,
331.0,-103.91,,
331.5,-103.22,,
332.0,-101.84,,
332.5,-100.90,,
333.0,-100.26,,
333.5,-100.54,,
334.0,-101.28,,
334.5,-102.22,,
335.0,-102.49,,
335.5,-103.10,,
336.0,-103.13,,
336.5,-102.85,,
337.0,-103.13,,
337.5,-103.69,,
338.0,-103.66,,
338.5,-103.31,,
339.0,-103.52,,
339.5,-103.31,,
340.0,-103.59,,
340.5,-102.71,,
341.0,-101.27,,
341.5,-98.93,,
342.0,-97.68,,
342.5,-97.11,,
343.0,-96.94,,
343.5,-97.00,,
344.0,-97.18,,
344.5,-98.11,,
345.0,-99.38,,
345.5,-100.73,,
346.0,-102.04,,
346.5,-103.94,,
347.0,-105.30,,
347.5,-106.99,,
348.0,-108.03,,
348.5,-108.65,,
349.0,-108.29,,
349.5,-106.73,,
350.0,-105.34,,
350.5,-103.44,,
351.0,-102.10,,
351.5,-100.46,,
352.0,-100.18,,
352.5,-99.95,,
353.0,-99.76,,
353.5,-100.31,,
354.0,-101.21,,
354.5,-102.25,,
355.0,-103.27,,
355.5,-104.22,,
356.0,-105.77,,
356.5,-106.81,,
357.0,-107.52,,
357.5,-108.00,,
358.0,-107.61,,
358.5,-107.49,,
359.0,-107.52,,
359.5,-107.63,,
360.0,-107.78,,
360.5,-107.93,,
361.0,-108.79,,
361.5,-109.25,,
362.0,-110.17,,
362.5,-110.57,,
363.0,-110.66,,
363.5,-110.58,,
364.0,-111.11,,
364.5,-111.24,,
365.0,-111.84,,
365.5,-111.94,,
366.0,-112.48,,
366.5,-111.80,,
367.0,-111.23,,
367.5,-110.75,,
368.0,-111.06,,
368.5,-111.07,,
369.0,-110.91,,
369.5,-110.68,,
370.0,-111.13,,
370.5,-111.91,,
371.0,-112.81,,
371.5,-113.01,,
372.0,-111.41,,
372.5,-109.66,,
373.0,-108.67,,
373.5,-108.15,,
374.0,-108.62,,
374.5,-108.89,,
375.0,-109.03,,
375.5,-109.10,,
376.0,-109.11,,
376.5,-108.40,,
377.0,-108.04,,
377.5,-107.91,,
378.0,-100.17,,
378.5,-48.79,,
379.0,65.93,,
379.4,251.43,,
379.9,507.32,,
380.3,827.65,,
