Scan Parameters
Scan Type,Standard Scan
ID,0
Stylus,Radius: 12.5 µm
Length,42000.0 um
Duration,280 sec
Resolution,0.500 um/sample
Force,1.00 mg
Measurement Range,524 um
Profile,Hills&Valleys
Display Range,Auto
R. Cursor,Pos: 100.0 um Width: 0.0 um
M. Cursor,Pos: 1900.0 um Width: 0.0 um

Scan Data
Lateral um,Raw Nanometer,
226.5,-80.96,,
227.0,-81.19,,
227.5,-81.69,,
228.0,-82.28,,
228.5,-82.89,,
229.0,-83.46,,
229.5,-83.97,,
230.0,-83.71,,
230.5,-83.75,,
231.0,-83.25,,
231.5,-83.21,,
232.0,-82.70,,
232.5,-82.68,,
233.0,-82.23,,
233.5,-82.28,,
234.0,-81.89,,
234.5,-82.00,,
235.0,-82.37,,
235.5,-82.84,,
236.0,-83.35,,
236.5,-84.53,,
237.0,-85.30,,
237.5,-85.78,,
238.0,-86.78,,
238.5,-87.28,,
239.0,-87.48,,
239.5,-87.50,,
240.0,-87.43,,
240.5,-87.31,,
241.0,-87.17,,
241.5,-87.03,,
242.0,-86.20,,
242.5,-85.77,,
243.0,-84.87,,
243.5,-84.49,,
244.0,-84.41,,
244.5,-84.51,,
245.0,-85.39,,
245.5,-86.64,,
246.0,-87.98,,
246.5,-89.29,,
247.0,-90.48,,
247.5,-90.81,,
248.0,-91.38,,
248.5,-91.31,,
249.0,-90.92,,
249.5,-90.38,,
250.0,-89.80,,
250.5,-89.23,,
251.0,-88.72,,
251.5,-88.27,,
252.0,-87.89,,
252.5,-88.28,,
253.0,-89.05,,
253.5,-90.67,,
254.0,-91.93,,
254.5,-93.61,,
255.0,-94.69,,
255.5,-95.37,,
256.0,-95.79,,
256.5,-96.04,,
257.0,-95.47,,
257.5,-94.51,,
258.0,-93.41,,
258.5,-93.01,,
259.0,-92.32,,
259.5,-92.22,,
260.0,-91.74,,
260.5,-91.80,,
261.0,-92.14,,
261.5,-92.61,,
262.0,-93.81,,
262.5,-94.62,,
263.0,-95.87,,
263.5,-97.26,,
264.0,-98.63,,
264.5,-99.18,,
265.0,-99.26,,
265.5,-99.07,,
266.0,-98.76,,
266.5,-98.41,,
267.0,-98.05,,
267.5,-97.02,,
268.0,-96.40,,
268.5,-96.05,,
269.0,-95.87,,
269.5,-95.79,,
270.0,-96.47,,
270.5,-96.81,,
271.0,-97.65,,
271.5,-97.99,,
272.0,-98.74,,
272.5,-98.95,,
273.0,-98.87,,
273.5,-99.33,,
274.0,-100.05,,
274.5,-100.15,,
275.0,-99.92,,
275.5,-99.52,,
276.0,-99.06,,
276.5,-98.61,,
277.0,-98.18,,
277.5,-97.81,,
278.0,-97.49,,
278.5,-97.22,,
279.0,-97.70,,
279.5,-97.84,,
280.0,-98.50,,
280.5,-99.38,,
281.0,-100.33,,
281.5,-101.24,,
282.0,-102.06,,
282.5,-102.78,,
283.0,-102.69,,
283.5,-102.87,,
284.0,-102.49,,
284.5,-101.82,,
285.0,-101.06,,
285.5,-101.00,,
286.0,-100.62,,
286.5,-100.79,,
287.0,-101.26,,
287.5,-101.84,,
288.0,-102.45,,
288.5,-103.02,,
289.0,-103.54,,
289.5,-104.69,,
290.0,-105.40,,
290.5,-105.82,,
291.0,-106.05,,
291.5,-106.17,,
292.0,-106.21,,
292.5,-105.51,,
293.0,-104.46,,
293.5,-103.30,,
294.0,-102.87,,
294.5,-102.15,,
295.0,-101.34,,
295.5,-101.23,,
296.0,-101.51,,
296.5,-101.97,,
297.0,-103.21,,
297.5,-104.78,,
298.0,-106.40,,
298.5,-107.94,,
299.0,-109.33,,
299.5,-110.53,,
300.0,-110.85,,
300.5,-110.67,,
301.0,-110.23,,
301.5,-109.69,,
302.0,-108.42,,
302.5,-106.86,,
303.0,-105.26,,
303.5,-103.74,,
304.0,-103.08,,
304.5,-102.94,,
305.0,-103.07,,
305.5,-103.35,,
306.0,-104.39,,
306.5,-105.76,,
307.0,-107.21,,
307.5,-108.60,,
308.0,-109.86,,
308.5,-110.96,,
309.0,-111.18,,
309.5,-111.63,,
310.0,-111.47,,
310.5,-110.98,,
311.0,-110.36,,
311.5,-109.00,,
312.0,-108.06,,
312.5,-107.40,,
313.0,-106.94,,
313.5,-106.62,,
314.0,-107.11,,
314.5,-107.28,,
315.0,-107.98,,
315.5,-108.92,,
316.0,-109.91,,
316.5,-110.86,,
317.0,-111.72,,
317.5,-112.47,,
318.0,-112.40,,
318.5,-111.90,,
319.0,-111.21,,
319.5,-110.46,,
320.0,-109.73,,
320.5,-109.07,,
321.0,-108.49,,
321.5,-108.70,,
322.0,-108.61,,
322.5,-108.38,,
323.0,-108.07,,
323.5,-108.46,,
324.0,-109.19,,
324.5,-110.05,,
325.0,-110.92,,
325.5,-111.74,,
326.0,-112.46,,
326.5,-113.08,,
327.0,-113.61,,
327.5,-113.34,,
328.0,-113.37,,
328.5,-112.85,,
329.0,-112.08,,
329.5,-111.93,,
330.0,-112.12,,
330.5,-112.48,,
331.0,-112.91,,
331.5,-113.35,,
332.0,-113.75,,
332.5,-114.82,,
333.0,-116.16,,
333.5,-117.55,,
334.0,-118.17,,
334.5,-118.33,,
335.0,-118.23,,
335.5,-118.00,,
336.0,-117.71,,
336.5,-117.42,,
337.0,-116.44,,
337.5,-115.86,,
338.0,-115.55,,
338.5,-115.39,,
339.0,-115.33,,
339.5,-115.33,,
340.0,-115.36,,
340.5,-116.11,,
341.0,-117.19,,
341.5,-118.37,,
342.0,-118.81,,
342.5,-119.54,,
343.0,-120.36,,
343.5,-120.47,,
344.0,-120.19,,
344.5,-119.72,,
345.0,-119.18,,
345.5,-118.65,,
346.0,-118.16,,
346.5,-117.02,,
347.0,-116.31,,
347.5,-115.19,,
348.0,-115.34,,
348.5,-116.15,,
349.0,-117.26,,
349.5,-118.45,,
350.0,-119.60,,
350.5,-120.64,,
351.0,-121.55,,
351.5,-122.33,,
352.0,-122.98,,
352.5,-122.81,,
353.0,-122.21,,
353.5,-121.43,,
354.0,-120.60,,
354.5,-119.81,,
355.0,-119.10,,
355.5,-118.47,,
356.0,-117.94,,
356.5,-117.50,,
357.0,-117.84,,
357.5,-118.58,,
358.0,-119.48,,
358.5,-120.39,,
359.0,-121.26,,
359.5,-122.03,,
360.0,-122.70,,
360.5,-123.26,,
361.0,-123.73,,
361.5,-124.11,,
362.0,-123.72,,
362.5,-122.93,,
363.0,-122.00,,
363.5,-121.75,,
364.0,-121.19,,
364.5,-120.50,,
365.0,-120.49,,
365.5,-120.85,,
366.0,-121.38,,
366.5,-122.67,,
367.0,-123.57,,
367.5,-124.90,,
368.0,-126.36,,
368.5,-127.80,,
369.0,-128.40,,
369.5,-128.53,,
370.0,-128.38,,
370.5,-128.10,,
371.0,-127.77,,
371.5,-127.43,,
372.0,-126.42,,
372.5,-125.11,,
373.0,-124.44,,
373.5,-124.16,,
374.0,-124.11,,
374.5,-124.19,,
375.0,-124.33,,
375.5,-125.20,,
376.0,-126.39,,
376.5,-127.68,,
377.0,-128.92,,
377.5,-129.35,,
378.0,-129.30,,
378.5,-129.01,,
379.0,-128.61,,
379.5,-128.18,,
380.0,-127.76,,
380.5,-127.37,,
381.0,-127.04,,
381.5,-126.05,,
382.0,-125.49,,
382.5,-125.89,,
383.0,-126.09,,
383.5,-126.86,,
384.0,-127.88,,
384.5,-128.97,,
385.0,-130.01,,
385.5,-130.96,,
386.0,-131.78,,
386.5,-132.48,,
387.0,-133.06,,
387.5,-132.84,,
388.0,-132.20,,
388.5,-131.38,,
389.0,-130.52,,
389.5,-130.41,,
390.0,-130.01,,
390.5,-130.17,,
391.0,-130.64,,
391.5,-131.23,,
392.0,-131.84,,
392.5,-132.42,,
393.0,-132.95,,
393.5,-134.11,,
394.0,-135.53,,
394.5,-136.28,,
395.0,-136.61,,
395.5,-136.71,,
396.0,-136.66,,
396.5,-136.55,,
397.0,-136.40,,
397.5,-135.55,,
398.0,-134.37,,
398.5,-133.11,,
399.0,-132.60,,
399.5,-132.52,,
400.0,-131.99,,
400.5,-131.94,,
401.0,-132.87,,
401.5,-133.54,,
402.0,-134.04,,
402.5,-134.40,,
403.0,-134.67,,
403.5,-135.56,,
404.0,-136.73,,
404.5,-137.27,,
405.0,-137.42,,
405.5,-137.35,,
406.0,-137.18,,
406.5,-136.95,,
407.0,-136.72,,
407.5,-136.50,,
408.0,-136.30,,
