Scan Parameters

Scan Type,Standard Scan
ID,0
Stylus,Radius: 12.5 �m
Length,41000.0 um
Duration,273 sec
Resolution,0.500 um/sample
Force,1.00 mg
Measurement Range,524 um
Profile,Hills&Valleys
Display Range,Auto
R. Cursor,Pos: 100.0 um Width: 0.0 um
M. Cursor,Pos: 1900.0 um Width: 0.0 um


Scan Data

Lateral um,Raw Nanometer,
553.1,40964.17,,
553.6,40963.82,,
554.1,40963.49,,
554.6,40963.20,,
555.1,40962.95,,
555.6,40962.73,,
556.1,40962.55,,
556.6,40962.41,,
557.1,40962.29,,
557.6,40962.19,,
558.1,40962.82,,
558.6,40963.09,,
559.1,40963.14,,
559.6,40963.78,,
560.1,40963.99,,
560.6,40964.65,,
561.1,40964.80,,
561.6,40964.67,,
562.1,40964.40,,
562.6,40964.07,,
563.1,40963.74,,
563.6,40963.42,,
564.1,40963.14,,
564.6,40962.90,,
565.1,40962.69,,
565.6,40962.52,,
566.1,40962.38,,
566.6,40962.27,,
567.1,40962.18,,
567.6,40962.10,,
568.1,40962.05,,
568.6,40962.00,,
569.1,40961.97,,
569.6,40961.94,,
570.1,40962.62,,
570.6,40962.93,,
571.1,40963.02,,
571.6,40962.99,,
572.1,40962.88,,
572.6,40962.76,,
573.1,40962.62,,
573.6,40962.49,,
574.1,40962.38,,
574.6,40962.28,,
575.1,40961.49,,
575.6,40961.10,,
576.1,40961.64,,
576.6,40961.95,,
577.1,40962.11,,
577.6,40962.17,,
578.1,40962.89,,
578.6,40963.90,,
579.1,40965.00,,
579.6,40966.07,,
580.1,40966.34,,
580.6,40966.16,,
581.1,40965.76,,
581.6,40965.96,,
582.1,40966.48,,
582.6,40966.43,,
583.1,40966.07,,
583.6,40965.58,,
584.1,40965.05,,
584.6,40964.53,,
585.1,40964.77,,
585.6,40965.39,,
586.1,40966.17,,
586.6,40966.98,,
587.1,40967.76,,
587.6,40968.45,,
588.1,40969.05,,
588.6,40968.86,,
589.1,40968.96,,
589.6,40969.20,,
590.1,40969.51,,
590.6,40969.83,,
591.1,40970.14,,
591.6,40970.41,,
592.1,40971.35,,
592.6,40972.58,,
593.1,40973.88,,
593.6,40975.82,,
