Scan Parameters

Scan Type,Standard Scan
ID,0
Stylus,Radius: 12.5 �m
Length,41000.0 um
Duration,136 sec
Resolution,1.000 um/sample
Force,1.00 mg
Measurement Range,65.5 um
Profile,Hills
Display Range,Auto
R. Cursor,Pos: 100.0 um Width: 0.0 um
M. Cursor,Pos: 1900.0 um Width: 0.0 um


Scan Data

Lateral um,Raw Nanometer,
559.0,36843.26,,
560.0,36847.69,,
561.0,36852.20,,
562.0,36856.80,,
563.0,36861.37,,
564.0,36865.87,,
565.0,36870.19,,
566.0,36874.55,,
567.0,36878.97,,
568.0,36883.28,,
569.0,36887.41,,
570.0,36891.42,,
571.0,36895.42,,
572.0,36899.40,,
573.0,36903.35,,
574.0,36907.36,,
575.0,36911.39,,
576.0,36915.39,,
577.0,36919.37,,
578.0,36923.68,,
579.0,36928.11,,
580.0,36932.65,,
581.0,36937.38,,
582.0,36942.12,,
583.0,36946.99,,
583.9,36951.84,,
584.9,36956.59,,
585.9,36961.32,,
586.9,36966.13,,
587.9,36970.83,,
588.9,36975.30,,
589.9,36979.69,,
590.9,36983.99,,
591.9,36988.38,,
592.9,36992.94,,
593.9,36997.54,,
594.9,37001.92,,
595.9,37006.31,,
596.9,37011.02,,
597.9,37015.91,,
598.9,37021.27,,
599.9,37026.85,,
600.9,37032.77,,
601.9,37038.54,,
602.9,37044.26,,
603.9,37049.81,,
604.9,37054.78,,
605.9,37059.36,,
606.9,37063.48,,
607.9,37067.24,,
608.9,37070.81,,
609.9,37074.46,,
610.9,37078.43,,
611.9,37082.64,,
612.9,37087.13,,
613.9,37092.06,,
614.9,37097.24,,
615.9,37102.53,,
616.9,37108.22,,
617.9,37114.25,,
618.9,37120.12,,
619.9,37125.83,,
620.9,37131.15,,
621.9,37136.13,,
622.9,37140.94,,
623.9,37145.67,,
624.9,37150.10,,
625.9,37154.41,,
626.9,37158.44,,
627.9,37162.74,,
628.9,37167.68,,
629.9,37173.05,,
630.9,37178.54,,
631.9,37184.14,,
632.9,37190.12,,
633.9,37196.40,,
634.9,37202.75,,
635.9,37209.13,,
636.9,37215.33,,
637.9,37221.27,,
638.9,37227.16,,
639.9,37232.98,,
640.9,37238.32,,
641.9,37243.58,,
642.9,37248.84,,
643.9,37254.10,,
644.9,37259.33,,
645.9,37264.35,,
646.9,37269.79,,
647.9,37275.59,,
648.9,37281.72,,
649.9,37288.19,,
650.9,37294.66,,
651.9,37301.02,,
652.9,37307.67,,
653.9,37314.70,,
654.9,37321.53,,
655.9,37328.12,,
656.9,37334.37,,
657.9,37340.44,,
658.9,37346.51,,
659.9,37352.68,,
660.9,37358.91,,
661.9,37364.99,,
662.9,37370.91,,
663.9,37376.85,,
664.9,37383.10,,
665.9,37389.41,,
666.9,37395.85,,
667.9,37402.24,,
668.9,37408.87,,
669.8,37415.59,,
670.8,37422.32,,
671.8,37429.03,,
672.8,37435.69,,
673.8,37442.02,,
674.8,37448.25,,
675.8,37454.08,,
676.8,37459.80,,
677.8,37465.78,,
678.8,37471.99,,
679.8,37478.42,,
680.8,37484.77,,
681.8,37491.07,,
682.8,37497.61,,
683.8,37504.34,,
684.8,37511.22,,
685.8,37518.14,,
686.8,37524.93,,
687.8,37531.53,,
688.8,37538.18,,
689.8,37544.82,,
690.8,37551.34,,
691.8,37557.68,,
692.8,37564.01,,
693.8,37570.05,,
694.8,37575.96,,
695.8,37581.98,,
696.8,37588.27,,
697.8,37594.61,,
698.8,37600.95,,
699.8,37607.21,,
700.8,37613.24,,
701.8,37619.43,,
702.8,37625.88,,
703.8,37632.54,,
704.8,37639.29,,
705.8,37645.86,,
