Scan Parameters
Scan Type,Standard Scan
ID,0
Stylus,Radius: 12.5 µm
Length,42000.0 um
Duration,140 sec
Resolution,1.000 um/sample
Force,1.00 mg
Measurement Range,524 um
Profile,Hills&Valleys
Display Range,Auto
R. Cursor,Pos: 9817.6 um Width: 0.0 um
M. Cursor,Pos: 991.8 um Width: 0.0 um

Scan Data
Lateral um,Raw Nanometer,
608.7,33819.80,,
609.7,33821.25,,
610.7,33822.72,,
611.7,33824.10,,
612.7,33824.63,,
613.7,33825.37,,
614.7,33826.16,,
615.7,33826.93,,
616.7,33828.34,,
617.7,33829.28,,
618.7,33829.90,,
619.7,33830.30,,
620.7,33830.57,,
621.7,33830.73,,
622.7,33830.83,,
623.7,33830.89,,
624.7,33830.92,,
625.7,33830.94,,
626.7,33830.94,,
627.7,33831.64,,
628.7,33831.96,,
629.7,33832.76,,
630.7,33833.75,,
631.7,33834.78,,
632.7,33835.75,,
633.7,33836.63,,
634.7,33837.38,,
635.7,33838.02,,
636.7,33838.55,,
637.7,33838.98,,
638.7,33839.33,,
639.7,33839.61,,
640.7,33839.83,,
641.7,33839.30,,
642.7,33838.41,,
643.7,33837.38,,
644.7,33836.35,,
645.7,33835.40,,
646.7,33835.26,,
647.7,33835.57,,
648.7,33835.38,,
649.7,33835.66,,
650.7,33835.45,,
651.7,33835.70,,
652.7,33836.18,,
653.7,33836.75,,
654.7,33836.62,,
655.7,33836.13,,
656.7,33835.47,,
657.7,33834.78,,
658.7,33834.82,,
659.7,33834.54,,
660.7,33834.11,,
661.7,33833.63,,
662.7,33833.87,,
663.7,33833.76,,
664.7,33834.19,,
665.7,33834.86,,
666.7,33835.62,,
667.7,33836.38,,
668.7,33837.07,,
669.7,33837.68,,
670.7,33838.21,,
671.7,33838.64,,
672.7,33839.01,,
673.7,33839.30,,
674.7,33840.24,,
675.7,33842.16,,
676.7,33844.47,,
677.7,33846.12,,
678.7,33847.29,,
679.7,33848.13,,
680.7,33848.72,,
681.7,33849.85,,
682.7,33850.47,,
683.7,33851.49,,
684.7,33852.64,,
685.7,33853.78,,
686.7,33854.84,,
687.7,33855.77,,
688.7,33856.56,,
689.7,33857.23,,
690.7,33857.78,,
691.7,33858.23,,
692.7,33859.30,,
693.7,33859.91,,
694.7,33860.94,,
695.7,33862.12,,
696.7,33864.00,,
697.7,33866.12,,
698.7,33868.22,,
699.7,33870.85,,
700.7,33873.59,,
701.7,33876.18,,
702.7,33879.21,,
703.6,33882.27,,
704.6,33885.11,,
705.6,33887.64,,
706.6,33890.52,,
707.6,33893.38,,
708.6,33896.02,,
709.6,33898.36,,
710.6,33901.07,,
711.6,33903.79,,
712.6,33906.31,,
713.6,33908.55,,
714.6,33911.18,,
715.6,33914.54,,
716.6,33918.04,,
717.6,33921.36,,
718.6,33924.36,,
719.6,33927.67,,
720.6,33930.90,,
721.6,33934.57,,
722.6,33938.21,,
723.6,33942.28,,
724.6,33946.28,,
725.6,33949.95,,
726.6,33953.90,,
727.6,33957.71,,
728.6,33961.17,,
729.6,33964.19,,
730.6,33966.76,,
731.6,33968.91,,
732.6,33971.37,,
733.6,33973.83,,
734.6,33976.12,,
735.6,33978.14,,
736.6,33979.87,,
737.6,33982.04,,
738.6,33984.27,,
739.6,33986.39,,
740.6,33988.28,,
741.6,33989.93,,
742.6,33991.32,,
743.6,33993.17,,
744.6,33994.44,,
745.6,33995.31,,
746.6,33996.60,,
747.6,33998.02,,
748.6,33999.41,,
749.6,34000.69,,
750.6,34001.81,,
751.6,34002.76,,
752.6,34003.56,,
753.6,34004.22,,
754.6,34004.76,,
755.6,34005.19,,
756.6,34006.23,,
757.6,34006.83,,
758.6,34007.85,,
759.6,34009.02,,
760.6,34010.89,,
761.6,34013.00,,
762.6,34015.79,,
763.6,34018.74,,
764.6,34021.58,,
765.6,34024.84,,
766.6,34028.81,,
767.6,34033.57,,
768.6,34039.13,,
769.6,34044.70,,
770.6,34051.30,,
771.6,34058.67,,
772.6,34066.63,,
773.6,34075.05,,
774.6,34083.80,,
775.6,34093.52,,
776.6,34104.46,,
777.6,34115.98,,
778.6,34128.39,,
779.6,34141.80,,
780.6,34156.18,,
781.6,34172.17,,
782.6,34189.28,,
783.6,34207.88,,
784.6,34228.75,,
785.6,34251.46,,
786.6,34274.93,,
787.6,34297.13,,
788.6,34309.31,,
789.6,34282.18,,
790.6,34169.77,,
791.6,33973.24,,
792.7,33630.29,,
793.8,33228.49,,
794.9,32776.79,,
796.0,32246.97,,
797.1,31621.06,,
798.3,30736.57,,
799.6,29479.19,,
800.9,28014.87,,
802.3,26317.98,,
803.7,24293.62,,
805.2,22121.96,,
806.7,19819.40,,
808.3,17314.75,,
809.8,14765.17,,
811.3,12389.02,,
812.8,10273.37,,
814.2,8426.54,,
815.5,6864.69,,
816.8,5557.03,,
818.1,4469.57,,
819.2,3587.27,,
820.4,2864.15,,
821.5,2277.52,,
822.6,1805.42,,
823.7,1427.87,,
824.8,1127.38,,
825.8,889.75,,
826.9,701.45,,
827.9,553.09,,
828.9,441.02,,
830.0,359.24,,
831.0,301.69,,
832.0,261.24,,
833.0,231.47,,
834.0,210.95,,
835.0,194.76,,
836.0,182.05,,
837.0,171.41,,
838.0,161.94,,
839.0,153.08,,
840.0,144.46,,
841.0,137.31,,
842.0,129.34,,
843.0,120.09,,
844.0,110.12,,
845.0,99.06,,
846.0,88.22,,
847.0,78.27,,
848.0,68.80,,
849.0,60.98,,
850.0,54.60,,
851.0,48.74,,
852.0,44.29,,
853.0,40.21,,
854.0,37.32,,
855.0,34.58,,
856.0,32.81,,
857.0,31.69,,
858.0,31.00,,
859.0,30.58,,
860.0,30.35,,
861.0,30.23,,
862.0,29.47,,
863.0,29.13,,
864.0,28.34,,
865.0,27.35,,
866.0,26.34,,
867.0,26.08,,
868.0,25.55,,
869.0,24.90,,
870.0,24.24,,
871.0,27.14,,
872.0,34.55,,
873.0,38.93,,
874.0,41.36,,
875.0,41.17,,
876.0,39.58,,
877.0,37.36,,
878.0,35.67,,
879.0,33.67,,
880.0,32.35,,
881.0,30.80,,
882.0,29.92,,
883.0,28.77,,
884.0,28.27,,
885.0,27.43,,
886.0,26.48,,
887.0,25.54,,
888.0,24.66,,
889.0,23.89,,
890.0,23.22,,
891.0,22.66,,
892.0,21.50,,
893.0,20.79,,
894.0,20.38,,
895.0,20.16,,
896.0,20.06,,
897.0,20.02,,
898.0,20.03,,
899.0,20.05,,
900.0,20.79,,
901.0,20.45,,
902.0,20.96,,
903.0,21.19,,
904.0,21.25,,
905.0,21.21,,
906.0,21.13,,
907.0,21.02,,
908.0,20.21,,
909.0,19.07,,
910.0,17.85,,
911.0,16.66,,
912.0,15.58,,
913.0,14.63,,
914.0,13.82,,
915.0,13.14,,
916.0,12.58,,
917.0,12.13,,
918.0,11.76,,
919.0,11.46,,
920.0,11.23,,
921.0,11.04,,
922.0,10.89,,
923.0,10.78,,
924.0,10.68,,
925.0,10.61,,
926.0,10.55,,
927.0,10.51,,
928.0,10.47,,
929.0,10.44,,
930.0,9.71,,
931.0,9.37,,
932.0,9.25,,
933.0,9.26,,
934.0,9.34,,
935.0,9.45,,
936.0,9.57,,
937.0,9.69,,
938.0,9.09,,
939.0,8.85,,
940.0,8.82,,
941.0,8.91,,
942.0,9.06,,
943.0,8.51,,
944.0,8.35,,
945.0,8.39,,
946.0,8.55,,
947.0,8.05,,
948.0,7.93,,
949.0,7.33,,
950.0,7.21,,
951.0,7.36,,
952.0,6.94,,
953.0,6.95,,
954.0,6.48,,
955.0,5.79,,
956.0,5.03,,
957.0,4.99,,
958.0,4.63,,
959.0,4.84,,
960.0,4.62,,
961.0,4.20,,
962.0,3.69,,
963.0,3.88,,
964.0,3.72,,
965.0,4.10,,
966.0,4.02,,
967.0,3.71,,
968.0,3.30,,
969.0,2.86,,
970.0,3.14,,
971.0,3.09,,
972.0,2.85,,
973.0,2.54,,
974.0,2.20,,
975.0,1.88,,
976.0,1.59,,
977.0,1.34,,
978.0,1.12,,
979.0,0.23,,
980.0,-0.25,,
981.0,-0.47,,
982.0,-0.55,,
983.0,-0.54,,
984.0,-0.48,,
985.0,-0.41,,
986.0,-0.33,,
987.0,-0.25,,
988.0,-0.18,,
989.0,-0.12,,
990.0,-0.07,,
991.0,-0.03,,
992.0,0.00,,
993.0,-0.68,,
994.0,-1.69,,
995.0,-2.11,,
996.0,-2.88,,
997.0,-3.08,,
998.0,-3.66,,
999.0,-3.71,,
1000.0,-3.46,,
1001.0,-3.78,,
1002.0,-3.68,,
1003.0,-4.06,,
1004.0,-3.97,,
1005.0,-3.64,,
1006.0,-3.20,,
1007.0,-2.73,,
1008.0,-2.28,,
1009.0,-1.88,,
1010.0,-2.23,,
1011.0,-2.26,,
1012.0,-2.12,,
1013.0,-2.59,,
1014.0,-3.37,,
1015.0,-4.25,,
1016.0,-5.12,,
1017.0,-5.93,,
1018.0,-6.65,,
1019.0,-6.56,,
1020.0,-6.75,,
1021.0,-6.38,,
1022.0,-6.43,,
1023.0,-6.00,,
1024.0,-5.35,,
1025.0,-3.92,,
1026.0,-3.58,,
1027.0,-2.45,,
1028.0,-2.38,,
1029.0,-2.18,,
1030.0,-2.63,,
1031.0,-2.69,,
1032.0,-2.54,,
1033.0,-2.29,,
1034.0,-2.71,,
1035.0,-2.75,,
1036.0,-3.29,,
1037.0,-3.36,,
1038.0,-3.87,,
1039.0,-3.88,,
1040.0,-4.33,,
1041.0,-4.27,,
1042.0,-3.95,,
1043.0,-3.51,,
1044.0,-3.04,,
1045.0,-3.29,,
1046.0,-3.20,,
1047.0,-3.65,,
1048.0,-3.64,,
1049.0,-4.10,,
1050.0,-4.07,,
1051.0,-4.49,,
1052.0,-4.41,,
1053.0,-4.77,,
1054.0,-4.65,,
1055.0,-5.68,,
1056.0,-5.84,,
1057.0,-6.24,,
1058.0,-6.02,,
1059.0,-6.21,,
1060.0,-6.58,,
1061.0,-7.04,,
1062.0,-7.51,,
1063.0,-7.95,,
1064.0,-8.35,,
1065.0,-8.69,,
1066.0,-8.98,,
1067.0,-9.22,,
1068.0,-9.42,,
1069.0,-9.59,,
1070.0,-9.72,,
1071.0,-9.82,,
1072.0,-9.91,,
1073.0,-9.98,,
1074.0,-10.03,,
1075.0,-10.08,,
1076.0,-10.11,,
1077.0,-10.14,,
1078.0,-10.17,,
1079.0,-10.19,,
1080.0,-10.91,,
1081.0,-11.25,,
1082.0,-12.06,,
1083.0,-12.38,,
1084.0,-13.10,,
1085.0,-13.28,,
1086.0,-13.87,,
1087.0,-13.94,,
1088.0,-14.41,,
1089.0,-14.38,,
1090.0,-14.07,,
1091.0,-13.63,,
1092.0,-13.17,,
1093.0,-13.42,,
1094.0,-13.33,,
1095.0,-13.78,,
1096.0,-13.77,,
1097.0,-14.23,,
1098.0,-14.20,,
1099.0,-13.91,,
1100.0,-13.51,,
1101.0,-13.77,,
1102.0,-14.37,,
1103.0,-15.12,,
1104.0,-15.88,,
1105.0,-15.90,,
1106.0,-16.23,,
1107.0,-16.69,,
1108.0,-17.19,,
1109.0,-16.98,,
1110.0,-17.10,,
1111.0,-16.69,,
1112.0,-16.73,,
1113.0,-17.01,,
1114.0,-16.69,,
1115.0,-16.78,,
1116.0,-16.37,,
1117.0,-16.44,,
1118.0,-16.05,,
1119.0,-16.15,,
1120.0,-16.51,,
1121.0,-16.97,,
1122.0,-17.46,,
1123.0,-17.93,,
1124.0,-18.36,,
1125.0,-19.44,,
1126.0,-20.08,,
1127.0,-20.45,,
1128.0,-20.65,,
1129.0,-20.73,,
1130.0,-20.75,,
1131.0,-20.74,,
1132.0,-20.71,,
1133.0,-19.97,,
1134.0,-19.61,,
1135.0,-19.47,,
1136.0,-20.17,,
1137.0,-20.57,,
1138.0,-21.48,,
1139.0,-21.89,,
1140.0,-22.72,,
1141.0,-23.00,,
1142.0,-23.67,,
1143.0,-24.51,,
1144.0,-24.67,,
1145.0,-24.46,,
1146.0,-24.77,,
1147.0,-24.63,,
1148.0,-24.26,,
1149.0,-23.79,,
1150.0,-24.01,,
1151.0,-23.88,,
1152.0,-24.28,,
1153.0,-24.22,,
1154.0,-24.63,,
1155.0,-24.56,,
1156.0,-24.94,,
1157.0,-24.83,,
1158.0,-25.18,,
1159.0,-25.73,,
1160.0,-26.37,,
1161.0,-27.00,,
1162.0,-27.58,,
1163.0,-28.10,,
1164.0,-28.55,,
1165.0,-28.92,,
1166.0,-29.23,,
1167.0,-29.49,,
1168.0,-29.70,,
1169.0,-29.86,,
1170.0,-30.00,,
1171.0,-30.10,,
1172.0,-30.19,,
1173.0,-30.26,,
