Scan Parameters
Scan Type,Standard Scan
ID,0
Stylus,Radius: 12.5 µm
Length,42000.0 um
Duration,140 sec
Resolution,1.000 um/sample
Force,1.00 mg
Measurement Range,65.5 um
Profile,Hills&Valleys
Display Range,Auto
R. Cursor,Pos: 9817.6 um Width: 0.0 um
M. Cursor,Pos: 991.8 um Width: 0.0 um

Scan Data
Lateral um,Raw Nanometer,
400.5,34620.02,,
401.5,34618.55,,
402.5,34616.79,,
403.5,34615.09,,
404.5,34613.37,,
405.5,34611.14,,
406.5,34608.52,,
407.5,34605.71,,
408.5,34602.81,,
409.5,34600.08,,
410.5,34597.46,,
411.5,34594.36,,
412.5,34591.06,,
413.5,34587.98,,
414.5,34585.14,,
415.5,34582.46,,
416.5,34579.69,,
417.5,34577.27,,
418.5,34575.19,,
419.5,34573.01,,
420.5,34570.66,,
421.5,34568.39,,
422.5,34566.14,,
423.5,34563.80,,
424.5,34561.05,,
425.5,34557.64,,
426.5,34553.87,,
427.5,34549.98,,
428.5,34546.32,,
429.5,34542.60,,
430.5,34538.84,,
431.5,34535.15,,
432.5,34531.85,,
433.5,34529.09,,
434.5,34527.00,,
435.5,34525.32,,
436.5,34523.98,,
437.5,34522.75,,
438.5,34521.21,,
439.5,34519.71,,
440.5,34517.63,,
441.5,34515.29,,
442.5,34512.71,,
443.5,34509.22,,
444.5,34505.57,,
445.5,34502.10,,
446.5,34498.34,,
447.5,34494.80,,
448.5,34491.89,,
449.5,34489.00,,
450.5,34486.67,,
451.5,34485.18,,
452.5,34483.70,,
453.5,34482.78,,
454.5,34482.14,,
455.5,34480.89,,
456.5,34480.03,,
457.5,34479.08,,
458.5,34477.27,,
459.5,34475.20,,
460.5,34472.62,,
461.5,34469.77,,
462.5,34466.97,,
463.5,34463.69,,
464.5,34460.22,,
465.5,34457.24,,
466.5,34455.01,,
467.5,34453.60,,
468.5,34452.74,,
469.5,34452.24,,
470.5,34451.51,,
471.5,34451.08,,
472.5,34450.56,,
473.5,34449.95,,
474.5,34449.25,,
475.5,34448.54,,
476.5,34447.44,,
477.5,34445.85,,
478.5,34443.66,,
479.5,34441.22,,
480.5,34438.65,,
481.5,34436.18,,
482.5,34434.04,,
483.5,34432.41,,
484.5,34431.08,,
485.5,34430.18,,
486.5,34429.57,,
487.5,34429.17,,
488.5,34428.91,,
489.5,34428.92,,
490.5,34428.81,,
491.5,34428.45,,
492.5,34427.74,,
493.5,34426.69,,
494.5,34425.46,,
495.5,34423.59,,
496.5,34421.43,,
497.5,34419.79,,
498.5,34418.30,,
499.5,34417.06,,
500.5,34415.89,,
501.5,34414.74,,
502.5,34414.30,,
503.5,34414.46,,
504.5,34414.67,,
505.5,34415.14,,
506.5,34415.82,,
507.5,34416.38,,
508.5,34416.57,,
509.5,34416.37,,
510.5,34415.62,,
511.5,34414.80,,
512.5,34413.56,,
513.5,34412.10,,
514.5,34410.44,,
515.5,34408.62,,
516.5,34406.48,,
517.5,34404.69,,
518.5,34404.01,,
519.5,34403.88,,
520.5,34403.98,,
521.5,34403.56,,
522.5,34403.07,,
523.5,34403.03,,
524.5,34403.14,,
525.5,34403.41,,
526.5,34403.22,,
527.5,34402.97,,
528.5,34402.35,,
529.5,34401.39,,
530.5,34400.24,,
531.5,34398.98,,
532.5,34397.65,,
533.5,34396.75,,
534.5,34396.22,,
535.5,34395.76,,
536.5,34395.28,,
537.5,34394.90,,
538.5,34394.70,,
539.5,34394.62,,
540.5,34394.59,,
541.5,34394.25,,
542.5,34393.76,,
543.5,34393.22,,
544.5,34392.79,,
545.5,34392.00,,
546.5,34390.72,,
547.5,34389.17,,
548.5,34388.05,,
549.5,34387.22,,
550.5,34386.09,,
551.5,34385.31,,
552.5,34384.78,,
553.5,34384.34,,
554.5,34384.32,,
555.5,34384.72,,
556.5,34385.13,,
557.5,34385.70,,
558.5,34386.31,,
559.5,34386.72,,
560.5,34386.73,,
561.5,34386.34,,
562.5,34385.59,,
563.5,34385.06,,
564.5,34384.41,,
565.5,34383.66,,
566.5,34382.73,,
567.5,34381.95,,
568.5,34381.39,,
569.5,34381.17,,
570.5,34381.06,,
571.5,34380.75,,
572.5,34380.62,,
573.5,34380.60,,
574.5,34380.72,,
575.5,34380.92,,
576.5,34380.87,,
577.5,34380.60,,
578.5,34379.88,,
579.5,34379.42,,
580.5,34379.21,,
581.5,34378.72,,
582.5,34378.10,,
583.5,34377.55,,
584.5,34377.07,,
585.5,34376.67,,
586.5,34376.52,,
587.5,34376.34,,
588.5,34376.23,,
589.5,34376.18,,
590.5,34376.25,,
591.5,34376.47,,
592.5,34376.57,,
593.5,34376.34,,
594.5,34376.04,,
595.5,34375.62,,
596.5,34375.01,,
597.5,34374.41,,
598.5,34373.60,,
599.5,34372.65,,
600.5,34371.86,,
601.5,34371.14,,
602.5,34370.40,,
603.5,34369.90,,
604.5,34369.46,,
605.5,34369.18,,
606.5,34369.01,,
607.5,34369.26,,
608.5,34369.54,,
609.5,34369.73,,
